,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_util,total_acc,initial_list_status,application_type,RESULT
7654,38458795,41252708,9850,9850,9850.0,0,17.14,351.8,D,18,Elementary School Principal,9,2,86000.0,Source Verified,20,0,https://lendingclub.com/browse/loanDetail.action?loan_id=38458795,,debt_consolidation,Debt consolidation,320xx,FL,11.49,0,Jun-98,1,12,0,60.3,24,0,INDIVIDUAL,RIGHT
7655,66524080,71249881,21000,21000,21000.0,1,11.99,466.94,C,10,president,10,2,100000.0,Not Verified,9,0,https://lendingclub.com/browse/loanDetail.action?loan_id=66524080,,credit_card,Credit card refinancing,038xx,NH,19.98,0,Nov-98,0,8,0,93.6,14,1,INDIVIDUAL,RIGHT
7656,46695066,49842881,6000,6000,6000.0,0,8.18,188.6,B,5,Office Manager,7,0,56000.0,Source Verified,16,0,https://lendingclub.com/browse/loanDetail.action?loan_id=46695066,,debt_consolidation,Debt consolidation,913xx,CA,30.81,0,Aug-98,0,10,2,37.0,21,0,INDIVIDUAL,RIGHT
7657,3148852,3861295,26500,26500,26500.0,1,19.72,697.74,D,19,Paragon Systems Inc.,10,2,60000.0,Verified,44,0,https://lendingclub.com/browse/loanDetail.action?loan_id=3148852,,debt_consolidation,Debt consolidation,935xx,CA,26.97,2,1-Oct,0,16,0,61.0,34,0,INDIVIDUAL,RIGHT
7658,39420668,42224436,20000,20000,20000.0,0,11.99,664.12,B,9,medical secretary,10,1,60000.0,Source Verified,19,1,https://lendingclub.com/browse/loanDetail.action?loan_id=39420668,,debt_consolidation,Debt consolidation,110xx,NY,10.41,0,Feb-75,1,10,1,74.0,28,1,INDIVIDUAL,WRONG
7659,40552552,43417352,21000,21000,21000.0,0,12.39,701.75,C,10,,-1,2,65000.0,Verified,19,0,https://lendingclub.com/browse/loanDetail.action?loan_id=40552552,,major_purchase,Major purchase,219xx,MD,10.21,0,Jul-90,1,10,0,2.5,23,0,INDIVIDUAL,RIGHT
7660,43288539,46305367,9000,9000,9000.0,0,12.29,300.1,C,10,Sales Manger,6,0,30000.0,Source Verified,18,0,https://lendingclub.com/browse/loanDetail.action?loan_id=43288539,,other,Other,031xx,NH,24.77,0,9-Apr,0,10,0,75.5,11,1,INDIVIDUAL,RIGHT
7661,62814424,67129141,15000,15000,15000.0,0,7.26,464.88,A,3,Software Engineer,1,0,123000.0,Not Verified,11,0,https://lendingclub.com/browse/loanDetail.action?loan_id=62814424,,credit_card,Credit card refinancing,946xx,CA,7.53,0,May-76,1,7,0,78.4,10,1,INDIVIDUAL,RIGHT
7662,31186872,33760068,9850,9850,9850.0,0,19.52,364.05,E,21,Benefits Administrator,1,0,78000.0,Verified,23,1,https://lendingclub.com/browse/loanDetail.action?loan_id=31186872,,credit_card,Credit card refinancing,112xx,NY,4.32,0,1-Sep,0,5,0,76.8,6,1,INDIVIDUAL,WRONG
7663,35043299,37726565,5000,5000,5000.0,0,13.66,169.88,C,12,warehouseman,10,2,45000.0,Not Verified,22,0,https://lendingclub.com/browse/loanDetail.action?loan_id=35043299,,debt_consolidation,Debt consolidation,080xx,NJ,26.94,1,Mar-99,0,11,0,90.1,38,0,INDIVIDUAL,WRONG
7664,74924558,80348285,9600,9600,9600.0,0,7.39,298.31,A,3,Car Audio Tech,4,0,40000.0,Source Verified,5,0,https://lendingclub.com/browse/loanDetail.action?loan_id=74924558,,debt_consolidation,Debt consolidation,279xx,NC,21.5,0,8-Sep,0,8,0,36.4,17,1,INDIVIDUAL,RIGHT
7665,12459093,14471209,28975,28975,28975.0,0,14.16,992.34,C,11,Clinical Manager,10,2,63000.0,Source Verified,30,0,https://lendingclub.com/browse/loanDetail.action?loan_id=12459093,,debt_consolidation,Debt consolidation,301xx,GA,25.27,0,May-96,0,12,0,60.5,26,0,INDIVIDUAL,WRONG
7666,1535141,1800139,21725,21725,21725.0,0,16.29,767.32,C,13,LJCSC,10,0,55000.0,Verified,48,1,https://lendingclub.com/browse/loanDetail.action?loan_id=1535141,Borrower added on 09/11/12 > Hard times have tought me to struggle and manage now I am ready to live by my means and pay off my debt<br><br>  Borrower added on 09/13/12 > This is my new start to my new life in every way.<br><br>  Borrower added on 09/13/12 > In 15 years I've never missed a payment. I am a 0 risk investment.<br>,debt_consolidation,Debt consolidation,921xx,CA,28.56,0,2-Aug,2,7,0,90.6,23,0,INDIVIDUAL,RIGHT
7667,1202127,1443372,10000,10000,9975.0,0,9.76,321.61,B,5,Dayton Freight,10,2,74000.0,Not Verified,53,0,https://lendingclub.com/browse/loanDetail.action?loan_id=1202127,Borrower added on 03/20/12 > replace footer tile due to leaking basement<br><br>  Borrower added on 03/23/12 > Have to replace carpet and dry wall due to excessive water damage.<br>,home_improvement,basement repairs,448xx,OH,22.29,0,Sep-99,0,5,1,10.9,27,0,INDIVIDUAL,RIGHT
7668,43801561,46818358,8600,8600,8600.0,0,16.55,304.61,D,16,Claims Representative,4,1,33000.0,Verified,17,0,https://lendingclub.com/browse/loanDetail.action?loan_id=43801561,,other,Other,350xx,AL,26.34,0,4-Jul,1,6,0,20.0,21,0,INDIVIDUAL,WRONG
7669,361295,369673,12000,12000,12000.0,0,14.26,412.08,C,14,Bank of America Corp.,10,0,99000.0,Source Verified,83,0,https://lendingclub.com/browse/loanDetail.action?loan_id=361295,"Managed Data and Systems Solutions has been doing business for over 3 years.  We at MD2S need to expand our operations in the following ways: we are needing to increase staff, increase server and hardware capacity across the company to continue to meet the needs of our existing customer base and our new customer base that we have taken on.    Thank you. 369673 added on 10/07/09 > We are needing to expand operations: purchasing additional hardward and software for expansion.  By receiving these funds we will be able to expand our operations and take on additional clients.  This will increase our revenues and we will be able to pay back this loan at an accelerated rate.  Thank you",small_business,Existing Data Corporation - expanding,751xx,TX,3.75,0,Mar-93,3,6,0,67.4,25,0,INDIVIDUAL,WRONG
7670,77299764,82879609,9600,9600,9350.0,0,14.46,330.19,C,13,Paramedic,4,0,32000.0,Not Verified,5,0,https://lendingclub.com/browse/loanDetail.action?loan_id=77299764,,credit_card,Credit card refinancing,333xx,FL,34.6,1,Oct-99,0,15,0,25.4,31,0,INDIVIDUAL,RIGHT
7671,21110697,23393403,6000,6000,6000.0,0,13.98,205.33,C,12,GIS Technician/Data Management,1,0,33000.0,Source Verified,26,0,https://lendingclub.com/browse/loanDetail.action?loan_id=21110697,,moving,Moving and relocation,786xx,TX,22.57,0,Nov-00,0,12,0,96.6,18,1,INDIVIDUAL,WRONG
7672,17513501,19636015,24650,24650,24600.0,1,20.99,666.77,E,23,Loan Call Center Supervisor,5,1,65000.0,Source Verified,27,0,https://lendingclub.com/browse/loanDetail.action?loan_id=17513501,,debt_consolidation,Debt consolidation,119xx,NY,28.06,0,2-May,0,16,0,81.9,32,0,INDIVIDUAL,RIGHT
7673,83132251,89023969,20675,20675,20675.0,0,16.99,736.55,D,15,Director,7,2,86000.0,Verified,3,0,https://lendingclub.com/browse/loanDetail.action?loan_id=83132251,,debt_consolidation,Debt consolidation,372xx,TN,18.53,0,Jan-99,1,16,0,35.2,37,0,INDIVIDUAL,RIGHT
7674,55048399,58619123,3000,3000,3000.0,0,12.69,100.87,C,11,Instructor,10,0,50000.0,Not Verified,14,0,https://lendingclub.com/browse/loanDetail.action?loan_id=55048399,,credit_card,Credit card refinancing,210xx,MD,10.74,0,5-May,0,4,0,86.9,6,1,INDIVIDUAL,RIGHT
7675,1412402,1662091,12000,12000,12000.0,0,15.31,417.67,C,11,Time Warner Cable,5,2,60000.0,Not Verified,50,1,https://lendingclub.com/browse/loanDetail.action?loan_id=1412402,Borrower added on 07/12/12 > I am consolidating and removing the high interest revolving credit I have.<br>,debt_consolidation,Debt,786xx,TX,20.2,0,Sep-93,3,16,0,68.8,21,0,INDIVIDUAL,RIGHT
7676,27640788,30143883,24000,24000,24000.0,0,7.69,748.56,A,3,Nurse Practitioner,2,2,100000.0,Verified,24,0,https://lendingclub.com/browse/loanDetail.action?loan_id=27640788,,debt_consolidation,Debt consolidation,750xx,TX,19.57,0,Mar-94,0,16,0,51.3,47,1,INDIVIDUAL,RIGHT
7677,36201779,38913214,7500,7500,7500.0,0,8.67,237.21,B,5,Driver,4,0,50000.0,Not Verified,21,0,https://lendingclub.com/browse/loanDetail.action?loan_id=36201779,,car,Car financing,930xx,CA,12.13,0,Jul-96,0,7,0,38.2,21,0,INDIVIDUAL,RIGHT
7678,8265089,10007224,35000,35000,35000.0,1,21.7,960.85,E,21,Sr Staff Failure Analysis Engineer,10,1,117000.0,Verified,35,1,https://lendingclub.com/browse/loanDetail.action?loan_id=8265089,,debt_consolidation,Banks of America,951xx,CA,18.89,1,Jun-85,0,21,0,49.8,36,1,INDIVIDUAL,RIGHT
7679,46349932,49487805,11000,11000,11000.0,0,6.92,339.59,A,3,Respiratory therapist,10,2,60000.0,Not Verified,17,0,https://lendingclub.com/browse/loanDetail.action?loan_id=46349932,,debt_consolidation,Debt consolidation,134xx,NY,14.67,1,1-Mar,0,10,0,51.2,29,0,INDIVIDUAL,RIGHT
7680,83985617,89993409,1500,1500,1500.0,0,18.99,54.82,D,17,Journeymen Meatcutter,3,2,50000.0,Source Verified,2,0,https://lendingclub.com/browse/loanDetail.action?loan_id=83985617,,credit_card,Credit card refinancing,225xx,VA,29.84,0,May-96,1,15,1,64.9,33,1,INDIVIDUAL,RIGHT
7681,79753744,85453540,5000,5000,5000.0,0,10.75,163.05,B,8,Truck Driver,3,0,60000.0,Source Verified,3,0,https://lendingclub.com/browse/loanDetail.action?loan_id=79753744,,credit_card,,070xx,NJ,15.55,0,6-Sep,1,10,1,54.5,13,1,INDIVIDUAL,RIGHT
7682,31617279,34220454,2800,2800,2800.0,0,12.99,94.77,C,10,production,3,0,45000.0,Not Verified,23,0,https://lendingclub.com/browse/loanDetail.action?loan_id=31617279,,other,Other,293xx,SC,26.71,0,11-Feb,0,7,0,49.3,10,1,INDIVIDUAL,RIGHT
7683,48584712,51833437,35000,35000,35000.0,0,6.92,1079.53,A,3,Chief Financial Officer,10,1,240000.0,Not Verified,16,0,https://lendingclub.com/browse/loanDetail.action?loan_id=48584712,,home_improvement,Home improvement,225xx,VA,4.71,1,Dec-88,0,16,0,15.9,29,0,INDIVIDUAL,RIGHT
7684,77755549,83370275,15000,15000,15000.0,1,13.67,346.61,C,12,HR Business Manager,4,1,46200.0,Source Verified,4,0,https://lendingclub.com/browse/loanDetail.action?loan_id=77755549,,debt_consolidation,Debt consolidation,243xx,VA,19.91,0,May-99,0,8,0,63.3,13,0,INDIVIDUAL,RIGHT
7685,57784162,61536922,5000,5000,5000.0,0,14.65,172.47,C,14,scheduler,9,2,30000.0,Verified,13,0,https://lendingclub.com/browse/loanDetail.action?loan_id=57784162,,debt_consolidation,Debt consolidation,730xx,OK,6.11,0,1-Oct,1,5,0,58.9,11,0,INDIVIDUAL,RIGHT
7686,71055676,76127511,17000,17000,17000.0,0,6.97,524.58,A,2,VP,10,2,160000.0,Source Verified,7,0,https://lendingclub.com/browse/loanDetail.action?loan_id=71055676,,home_improvement,Home improvement,750xx,TX,5.67,0,1-Mar,0,12,0,6.2,30,0,INDIVIDUAL,RIGHT
7687,81423563,87176297,15000,15000,15000.0,0,7.39,465.52,A,3,,-1,2,80000.0,Not Verified,3,0,https://lendingclub.com/browse/loanDetail.action?loan_id=81423563,,home_improvement,Home improvement,060xx,CT,25.24,1,Jul-94,1,11,0,56.4,30,1,INDIVIDUAL,RIGHT
7688,40542012,43406811,9100,9100,9100.0,0,17.86,328.16,D,19,Cdl driver,9,0,50000.0,Source Verified,19,0,https://lendingclub.com/browse/loanDetail.action?loan_id=40542012,,debt_consolidation,Debt consolidation,011xx,MA,12.96,1,4-Sep,2,8,0,44.7,13,0,INDIVIDUAL,RIGHT
7689,3198122,3931054,22325,22325,22325.0,0,13.11,753.55,B,8,CUCS,1,1,50329.55,Verified,43,0,https://lendingclub.com/browse/loanDetail.action?loan_id=3198122,Borrower added on 01/17/13 > My loan is to consolidate my credit card debt to be able to make one monthly payment and have a fixed interest rate. I consistently pay my credit card bill on time monthly and being able to pay one lender will be more to my convenience and allow me to pay it faster.<br>,debt_consolidation,Personal Loan,112xx,NY,9.21,0,5-Dec,0,6,0,90.5,11,0,INDIVIDUAL,RIGHT
7690,86041859,92200772,8000,8000,8000.0,0,15.59,279.45,C,14,Rn,2,2,52000.0,Source Verified,2,0,https://lendingclub.com/browse/loanDetail.action?loan_id=86041859,,debt_consolidation,Debt consolidation,493xx,MI,27.01,2,Nov-99,3,17,1,52.2,31,1,INDIVIDUAL,RIGHT
7691,1223242,1464132,24575,24575,24525.0,0,8.9,780.05,A,4,TEAM A.T.E.,4,0,50000.0,Verified,53,0,https://lendingclub.com/browse/loanDetail.action?loan_id=1223242,"Borrower added on 04/03/12 > I have never missed a loan payment in my life and I have never had a late payment made to date.  I currently am paying on eight different credit card accounts.  Having one consolidated loan will significantly help simplify, organize and help me to pay down my debt faster.<br>",debt_consolidation,Debt Consolidation,801xx,CO,14.47,0,Sep-00,1,8,0,77.9,22,0,INDIVIDUAL,RIGHT
7692,88082661,94363383,31950,31950,31950.0,1,27.79,990.78,F,29,Field Technician,6,0,71042.0,Verified,1,0,https://lendingclub.com/browse/loanDetail.action?loan_id=88082661,,debt_consolidation,Debt consolidation,190xx,PA,29.48,0,6-Jul,0,7,0,88.0,12,1,INDIVIDUAL,RIGHT
7693,40766267,43641989,8000,8000,8000.0,0,12.69,268.71,C,11,supervisor,4,0,50000.0,Verified,19,0,https://lendingclub.com/browse/loanDetail.action?loan_id=40766267,,debt_consolidation,Debt consolidation,908xx,CA,9.35,0,4-Jul,0,4,0,23.0,14,1,INDIVIDUAL,RIGHT
7694,36320473,39061806,35000,35000,35000.0,0,8.19,1100.12,A,4,Director of Post Production,10,0,100000.0,Verified,21,0,https://lendingclub.com/browse/loanDetail.action?loan_id=36320473,,debt_consolidation,Debt consolidation,904xx,CA,18.62,0,Apr-84,0,8,0,55.3,17,0,INDIVIDUAL,RIGHT
7695,15340285,17412726,5000,5000,5000.0,0,7.62,155.7,A,2,Teacher,3,0,50000.0,Source Verified,28,0,https://lendingclub.com/browse/loanDetail.action?loan_id=15340285,,debt_consolidation,Debt consolidation,083xx,NJ,16.71,3,Oct-98,0,24,0,10.5,38,1,INDIVIDUAL,RIGHT
7696,74693542,80080297,27200,27200,27200.0,1,23.13,768.88,F,25,Financial Analyst,10,2,100890.0,Not Verified,6,0,https://lendingclub.com/browse/loanDetail.action?loan_id=74693542,,debt_consolidation,Debt consolidation,335xx,FL,25.83,0,Jun-92,1,10,0,80.1,30,1,INDIVIDUAL,WRONG
7697,72715041,24223917,15000,15000,15000.0,1,24.11,432.22,F,26,Sales Coofdinator,2,2,45000.0,Verified,7,0,https://lendingclub.com/browse/loanDetail.action?loan_id=72715041,,debt_consolidation,Debt consolidation,727xx,AR,35.49,0,7-Nov,0,13,0,75.0,26,1,INDIVIDUAL,RIGHT
7698,44439410,47487135,18000,18000,18000.0,0,12.29,600.63,C,10,STAFF ACCOUNTANT,2,0,45000.0,Source Verified,17,0,https://lendingclub.com/browse/loanDetail.action?loan_id=44439410,,credit_card,Credit card refinancing,914xx,CA,27.51,0,10-Jan,2,12,0,59.3,15,0,INDIVIDUAL,WRONG
7699,14228035,16280430,18000,18000,18000.0,0,9.67,577.6,B,5,HVAC Technician,1,2,67000.0,Verified,29,0,https://lendingclub.com/browse/loanDetail.action?loan_id=14228035,,debt_consolidation,Debt consolidation,244xx,VA,25.22,0,2-Mar,1,8,0,60.5,21,1,INDIVIDUAL,RIGHT
7700,46757030,49904915,28000,28000,28000.0,0,7.89,876.09,A,4,Attorney,8,0,167900.0,Source Verified,16,0,https://lendingclub.com/browse/loanDetail.action?loan_id=46757030,,credit_card,Credit card refinancing,073xx,NJ,16.13,0,Nov-97,0,18,0,82.2,38,0,INDIVIDUAL,RIGHT
7701,74785439,80209184,7500,7500,7250.0,0,10.75,244.7,B,8,teacher,10,0,25000.0,Source Verified,5,1,https://lendingclub.com/browse/loanDetail.action?loan_id=74785439,,debt_consolidation,Debt consolidation,980xx,WA,26.84,2,5-Sep,0,7,0,39.0,20,1,JOINT,RIGHT
7702,1120716,1358561,9900,9900,9900.0,1,18.25,252.89,D,19,Caresource inc,5,2,65000.0,Source Verified,55,1,https://lendingclub.com/browse/loanDetail.action?loan_id=1120716,,debt_consolidation,Debt consolidation,065xx,CT,19.27,0,Feb-95,3,18,0,80.3,45,0,INDIVIDUAL,RIGHT
7703,88533159,94874874,12000,12000,12000.0,0,9.49,384.53,B,6,Quality Tech/Safety Coordinators,10,2,53000.0,Not Verified,1,0,https://lendingclub.com/browse/loanDetail.action?loan_id=88533159,,credit_card,Credit card refinancing,716xx,AR,14.87,0,5-Nov,0,12,2,28.1,19,1,INDIVIDUAL,RIGHT
7704,79033818,84704611,17875,17875,17875.0,0,15.31,622.45,C,14,Clerk Typist,10,2,42000.0,Verified,4,0,https://lendingclub.com/browse/loanDetail.action?loan_id=79033818,,debt_consolidation,Debt consolidation,119xx,NY,28.36,1,5-Sep,1,8,0,80.4,18,0,JOINT,RIGHT
7705,74895997,80319749,15000,15000,15000.0,0,11.99,498.17,C,10,Project Manager,8,0,70000.0,Verified,6,0,https://lendingclub.com/browse/loanDetail.action?loan_id=74895997,,debt_consolidation,Debt consolidation,928xx,CA,24.83,0,4-Sep,1,23,0,35.4,37,0,INDIVIDUAL,RIGHT
7706,37660343,40423084,8000,8000,8000.0,0,10.49,259.91,B,7,Revenue Agent,10,2,99700.0,Not Verified,20,0,https://lendingclub.com/browse/loanDetail.action?loan_id=37660343,,home_improvement,Home improvement,335xx,FL,22.86,2,Jul-85,1,13,0,68.3,31,1,INDIVIDUAL,RIGHT
7707,12399206,14411334,10000,10000,10000.0,0,6.03,304.49,A,0,Teacher,10,2,51000.0,Source Verified,30,0,https://lendingclub.com/browse/loanDetail.action?loan_id=12399206,,credit_card,Credit card refinancing,703xx,LA,17.61,0,Feb-96,0,9,0,38.2,22,1,INDIVIDUAL,RIGHT
7708,53814333,57355051,14000,14000,13875.0,0,5.32,421.56,A,0,Registered nurse,1,0,75000.0,Not Verified,14,0,https://lendingclub.com/browse/loanDetail.action?loan_id=53814333,,credit_card,Credit card refinancing,902xx,CA,6.54,0,Apr-98,0,5,0,35.7,25,0,INDIVIDUAL,RIGHT
7709,46516218,49653932,8000,8000,8000.0,0,13.33,270.53,C,12,customer service agent,10,2,60000.0,Verified,17,1,https://lendingclub.com/browse/loanDetail.action?loan_id=46516218,,debt_consolidation,Debt consolidation,791xx,TX,22.86,0,Nov-78,2,20,1,61.2,62,0,INDIVIDUAL,WRONG
7710,6808116,8430145,24000,24000,24000.0,0,10.64,781.48,B,6,Lee Roy Jordan Lumber Co,10,2,250000.0,Verified,36,0,https://lendingclub.com/browse/loanDetail.action?loan_id=6808116,,debt_consolidation,get right,752xx,TX,3.7,0,Aug-99,0,6,0,90.6,15,0,INDIVIDUAL,WRONG
7711,17283434,19415962,30000,30000,29950.0,1,19.52,786.55,E,21,Slot Manager,10,2,87900.0,Verified,27,0,https://lendingclub.com/browse/loanDetail.action?loan_id=17283434,,debt_consolidation,Debt consolidation,395xx,MS,23.31,1,Nov-86,0,9,0,97.1,23,0,INDIVIDUAL,WRONG
7712,1394730,1641936,3800,3800,3800.0,1,18.75,98.17,D,17,Jones Lang LaSalle,8,2,58000.0,Verified,50,1,https://lendingclub.com/browse/loanDetail.action?loan_id=1394730,Borrower added on 06/28/12 > Consolidate debt at a lower interest rate<br>,debt_consolidation,Debt consolidation,450xx,OH,27.61,0,5-Apr,0,10,0,44.9,25,0,INDIVIDUAL,WRONG
7713,76414692,81924511,8400,8400,8400.0,0,7.89,263.11,A,4,General Manager,9,2,38000.0,Source Verified,5,0,https://lendingclub.com/browse/loanDetail.action?loan_id=76414692,,other,Other,761xx,TX,13.19,0,5-Mar,1,19,0,18.5,51,1,INDIVIDUAL,RIGHT
7714,50505172,53884885,5875,5875,5875.0,0,9.99,189.27,B,7,Court Specialist IV,3,0,32000.0,Verified,16,0,https://lendingclub.com/browse/loanDetail.action?loan_id=50505172,,credit_card,Credit card refinancing,334xx,FL,7.86,0,2-Oct,0,7,0,73.8,15,1,INDIVIDUAL,RIGHT
7715,48645522,51894286,11500,11500,11500.0,0,8.18,361.0,B,5,optician,10,0,34320.0,Source Verified,16,0,https://lendingclub.com/browse/loanDetail.action?loan_id=48645522,,debt_consolidation,Debt consolidation,497xx,MI,31.31,0,2-Dec,0,16,0,38.8,21,0,INDIVIDUAL,WRONG
7716,56572836,60254581,30000,30000,30000.0,0,7.89,938.54,A,4,Correspondent,10,2,350000.0,Source Verified,13,0,https://lendingclub.com/browse/loanDetail.action?loan_id=56572836,,credit_card,Credit card refinancing,800xx,CO,9.37,0,Dec-96,0,13,0,77.1,35,1,INDIVIDUAL,RIGHT
7717,48654455,51903183,15000,15000,15000.0,0,6.92,462.69,A,3,Psychologist,10,2,73000.0,Verified,15,1,https://lendingclub.com/browse/loanDetail.action?loan_id=48654455,,debt_consolidation,Debt consolidation,662xx,KS,29.01,0,Dec-98,2,25,0,57.7,52,1,INDIVIDUAL,WRONG
7718,46487775,49625547,32000,32000,32000.0,1,10.99,695.57,B,8,Project Superintendent,3,2,135200.0,Verified,17,0,https://lendingclub.com/browse/loanDetail.action?loan_id=46487775,,credit_card,Credit card refinancing,761xx,TX,25.48,0,Apr-97,0,10,0,92.5,42,1,INDIVIDUAL,RIGHT
7719,43740402,46757157,15000,15000,15000.0,0,10.99,491.21,B,8,Staff Nurse,1,0,67000.0,Source Verified,17,0,https://lendingclub.com/browse/loanDetail.action?loan_id=43740402,,debt_consolidation,Debt consolidation,111xx,NY,9.27,0,Oct-93,1,12,1,61.4,30,0,INDIVIDUAL,RIGHT
7720,58574137,62414909,21000,21000,21000.0,0,17.27,751.53,D,16,,-1,2,65000.0,Not Verified,4,1,https://lendingclub.com/browse/loanDetail.action?loan_id=58574137,,other,Other,310xx,GA,9.72,0,5-May,1,8,1,9.6,23,0,INDIVIDUAL,RIGHT
7721,3497912,4380465,20750,20750,20750.0,0,11.14,680.5,B,6,THE ENCOMPASS GAS GROUP INC.,1,2,55000.0,Verified,42,0,https://lendingclub.com/browse/loanDetail.action?loan_id=3497912,,debt_consolidation,Debt consolidation,611xx,IL,25.13,0,Jun-83,1,8,0,78.9,29,1,INDIVIDUAL,RIGHT
7722,376227,399125,8400,8400,4501.355,0,13.79,286.33,C,14,Wells Fargo Bank,8,0,90000.0,Not Verified,91,0,https://lendingclub.com/browse/loanDetail.action?loan_id=376227,I need some extra money this year to pay my income taxes and to pay off some credit cards at a lower rate.,other,Tax loan/debt repayment,926xx,CA,14.86,1,Jun-95,0,15,0,70.3,28,0,INDIVIDUAL,RIGHT
7723,3628440,4580865,15000,15000,15000.0,0,14.33,515.24,C,10,Accenture,2,0,75000.0,Verified,42,0,https://lendingclub.com/browse/loanDetail.action?loan_id=3628440,"Borrower added on 03/01/13 > I will use this loan to consolidate and get a lower payment for: One Medical bill, another loan with higher rate and a credit card debt. This will help me create a more solid saving s account to buy a home,<br>",debt_consolidation,Consolidate Debts,222xx,VA,8.62,0,8-Feb,1,8,0,59.2,12,0,INDIVIDUAL,RIGHT
